"index","Familie","Gattung","Art","D_3__Anaerolineales","D_3__Bacteroidales","D_3__Betaproteobacteriales","D_3__Clostridiales","D_3__Coriobacteriales","D_3__Desulfobacterales","D_3__Erysipelotrichales","D_3__Fibrobacterales","D_3__Lactobacillales","D_3__Methanobacteriales","D_3__Methanomicrobiales","D_3__Saccharimonadales","D_3__Selenomonadales","D_3__Spirochaetales","D_3__Synergistales","D_3__Verrucomicrobiales","D_3__Bacillales","D_3__Enterobacteriales","D_3__Micrococcales","D_3__Pseudomonadales","D_3__Sphingobacteriales","D_3__Bifidobacteriales","D_3__Fusobacteriales","D_3__Campylobacterales","D_3__Methanomassiliicoccales","D_3__Mycoplasmatales","D_3__Pedosphaerales","D_3__Pirellulales","D_3__Desulfovibrionales","D_3__Burkholderiales bacterium Beta_02","D_3__Elusimicrobiales","D_3__Endomicrobiales","D_3__Aeromonadales","D_3__Anaeroplasmatales","D_3__Cardiobacteriales","D_3__Flavobacteriales","D_3__Pasteurellales","D_3__Opitutales","D_3__Corynebacteriales","D_3__Bdellovibrionales","D_3__Caulobacterales","D_3__Chloroflexales","D_3__Chthoniobacterales","D_3__Cytophagales","D_3__Diplorickettsiales","D_3__Propionibacteriales","D_3__Rhizobiales","D_3__Rhodobacterales","D_3__Sphingomonadales","D_3__Xanthomonadales","D_3__Alteromonadales","D_3__Cellvibrionales","D_3__Chitinophagales","D_3__Paracaedibacterales","D_3__Methanosarcinales","D_3__Izimaplasmatales","D_3__Actinomycetales","D_3__Nostocales","D_3__Rickettsiales","D_3__Gastranaerophilales","D_3__Victivallales","D_3__Entomoplasmatales","D_3__Acholeplasmatales","D_3__Oligoflexales","D_3__Parabasalia","D_3__Acetobacterales","D_3__Leptospirales","D_3__Deferribacterales","D_3__Blastocatellales","D_3__Frankiales","D_3__Fungi","D_3__Oligosphaerales"
"LAN1912TIGA1","Felidae","Panthera","Tiger",0,608,62,20995,55,0,578,0,0,0,0,0,38,0,0,0,0,393,0,690,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2011ZEBR1","Equidae","Equus","Bergzebra",0,189,0,571,0,0,0,50,41,0,0,0,46,391,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2011ZEBR2","Equidae","Equus","Bergzebra",0,1836,43,3045,0,0,0,267,60,381,51,0,599,1714,81,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2012GNUS1","Bovidae","Connochaetes","Gnu",59,2256,0,3347,0,0,21,0,33,281,0,0,235,138,0,204,525,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2012GNUS2","Bovidae","Connochaetes","Gnu",0,2162,0,2606,0,0,0,0,0,317,0,0,90,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604FENN1","Canidae","Vulpes","Fennek",0,1778,0,4945,0,0,412,0,0,0,0,0,130,0,0,0,20,43,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604FENN2","Hippopotamidae","Hippopotamus","Fennek",0,2644,54,3879,31,0,235,0,117,0,0,0,587,0,0,0,0,587,0,0,0,0,1848,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604GEPA1","Felidae","Acinonyx","Gepard",0,421,0,221,0,0,0,0,0,0,0,0,84,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604GEPA2","Felidae","Acinonyx","Gepard",0,434,0,1459,0,0,0,0,0,0,0,113,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604TIGA1","Felidae","Panthera","Tiger",0,2271,241,514,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2604WALD2","Canidae","Speothos","Waldhund",0,1432,164,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2707GNUS1","Bovidae","Connochaetes","Gnu",0,4413,0,6497,0,0,190,0,0,1144,0,0,184,331,0,461,34,0,0,0,0,43,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2707GNUS2","Bovidae","Connochaetes","Gnu",0,2166,0,3966,0,0,302,0,0,492,0,0,193,92,0,623,35,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2707GNUS3","Bovidae","Connochaetes","Gnu",0,2497,0,5068,0,0,139,188,0,1152,0,51,205,395,0,1014,185,0,0,0,0,15,0,0,0,0,0,46,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2707ZEBR1","Equidae","Equus","Bergzebra",60,3299,115,6674,0,0,44,195,973,233,127,42,240,2301,445,134,0,12,0,0,0,0,0,110,30,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"LAN2707ZEBR2","Equidae","Equus","Bergzebra",0,3038,108,5107,13,0,26,245,81,406,0,0,399,2201,142,551,28,0,0,0,0,0,0,160,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2807GNUS1","Bovidae","Connochaetes","Gnu",25,1543,0,2453,0,0,140,0,0,659,0,0,124,80,0,317,1871,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2807GNUS2","Bovidae","Connochaetes","Gnu",0,2238,0,5284,0,0,171,322,0,863,0,0,200,464,0,904,1011,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2807GNUS3","Bovidae","Connochaetes","Gnu",0,2154,0,3257,0,0,221,0,0,675,0,0,0,50,0,172,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2807ZEBR1","Equidae","Equus","Bergzebra",84,3621,100,6764,140,0,92,192,1343,661,195,87,248,2951,367,349,27,35,0,70,0,0,0,70,48,0,0,66,55,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"LAN2807ZEBR2","Equidae","Equus","Bergzebra",0,760,0,1196,0,0,0,117,300,137,0,0,0,971,0,203,1140,0,28,1239,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2907GNUS1","Bovidae","Connochaetes","Gnu",33,3930,0,4375,0,0,198,0,0,1287,0,0,194,460,0,640,210,0,0,0,0,17,0,0,0,0,0,0,61,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2907GNUS2","Bovidae","Connochaetes","Gnu",41,1948,0,3595,0,0,211,227,0,637,0,0,0,439,0,1249,194,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2907GNUS3","Bovidae","Connochaetes","Gnu",35,3088,0,4381,0,0,333,0,0,1165,0,44,135,265,0,431,108,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN2907ZEBR1","Equidae","Equus","Bergzebra",49,1916,23,4609,0,0,156,226,827,390,224,32,141,2107,157,89,0,0,0,0,0,0,0,0,72,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"LAN2907ZEBR2","Equidae","Equus","Bergzebra",0,967,0,1742,0,0,0,169,41,229,0,0,60,1344,24,101,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3007GNUS1","Bovidae","Connochaetes","Gnu",65,2869,0,4330,0,0,146,0,0,2069,0,41,136,130,0,136,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3007GNUS2","Bovidae","Connochaetes","Gnu",31,2135,0,4910,0,0,259,247,14,1858,10,28,194,799,0,481,1559,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3007GNUS3","Bovidae","Connochaetes","Gnu",28,4593,0,5313,57,0,275,0,0,1895,0,38,166,434,0,72,47,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3007ZEBR1","Equidae","Equus","Bergzebra",30,2209,22,5840,0,0,117,77,700,926,233,53,173,2169,195,67,0,0,0,0,0,0,0,0,48,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3007ZEBR2","Equidae","Equus","Bergzebra",0,3900,70,10256,66,0,18,210,365,2362,16,17,1057,4138,121,203,0,0,0,0,0,0,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3107GNUS1","Bovidae","Connochaetes","Gnu",0,3768,0,6153,0,0,194,0,0,1627,0,0,277,395,0,471,95,0,0,0,0,21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3107GNUS2","Bovidae","Connochaetes","Gnu",0,2689,0,5500,0,0,155,389,0,1334,15,0,221,592,0,604,2100,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3107GNUS3","Bovidae","Connochaetes","Gnu",81,6487,0,8328,76,0,327,0,0,2011,0,88,285,307,0,875,438,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3107ZEBR1","Equidae","Equus","Bergzebra",0,4512,108,7053,39,0,139,150,627,576,229,148,394,3491,378,237,0,0,0,0,0,0,0,34,71,0,50,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAN3107ZEBR2","Equidae","Equus","Bergzebra",0,3697,130,5246,0,0,19,397,189,282,0,0,624,2745,152,394,501,0,0,0,0,0,0,91,14,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEI2602NASH1","Rhinocerotidae","Diceros","Spitzmaulnashorn",76,2338,12,2796,13,0,0,459,359,69,168,16,285,1195,0,0,0,0,0,10,0,0,0,0,37,0,0,0,56,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEI2602NASH2","Rhinocerotidae","Diceros","Spitzmaulnashorn",24,1029,0,887,0,0,0,28,0,61,66,0,98,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEI2602OKAP1","Giraffidae","Okapia","Okapi",0,6868,33,9301,0,0,0,0,0,265,113,27,317,5841,0,889,0,33,0,0,0,0,0,0,19,0,0,0,87,0,77,0,0,96,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEI2602OKAP2","Giraffidae","Okapia","Okapi",0,4074,0,3402,0,0,0,309,0,297,30,0,260,2469,0,586,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEI2602ZEBR","Equidae","Equus","Grevyzebra",0,2742,34,3014,0,0,0,2122,0,0,0,0,335,5046,12,0,0,0,0,0,0,0,0,23,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405GEPA4","Felidae","Acinonyx","Gepard",0,346,430,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405GEPA5","Felidae","Acinonyx","Gepard",0,278,151,94,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,67,0,0,1434,108,0,0,0,0,0,0,0,0,0,0,0,37,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405LOEW10","Felidae","Panthera","Loewe",0,663,190,2940,151,0,568,0,0,0,0,0,808,0,0,0,0,201,0,0,0,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405LOEW6","Felidae","Panthera","Loewe",0,327,54,4922,661,0,1748,0,36,0,0,0,967,0,0,0,0,174,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405LOEW7","Felidae","Panthera","Loewe",0,243,21,6652,622,0,2069,0,15,0,0,0,961,0,0,0,0,102,0,0,0,0,784,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405LOEW8","Felidae","Panthera","Loewe",0,20,0,4353,600,0,1604,0,88,0,0,0,1288,0,0,0,0,397,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405MAEH4","Canidae","Chrysocyon","Maehnenwolf",0,196,0,3798,0,0,0,0,123,0,0,0,0,0,0,0,0,1809,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405MAEH5","Canidae","Chrysocyon","Maehnenwolf",0,1359,0,4049,0,0,0,0,285,0,0,0,0,0,0,0,0,1283,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405PAND1","Ailuridae","Ailurus","Roter_Panda",0,0,0,4501,0,0,3090,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0405PAND2","Ailuridae","Ailurus","Roter_Panda",0,621,0,2082,0,0,2685,0,375,0,0,0,0,0,0,0,649,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501TRAM1","Camelidae","Camelus","Trampeltier",0,2117,0,3258,0,0,112,87,0,44,0,0,71,608,0,818,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501TRAM2","Camelidae","Camelus","Trampeltier",48,2253,0,3416,0,0,0,0,44,380,0,0,160,1573,0,1468,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501TRAM3","Camelidae","Camelus","Trampeltier",0,2132,0,2978,0,0,111,0,0,289,0,0,38,976,0,1272,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501TRAM4","Camelidae","Camelus","Trampeltier",0,3137,0,3302,0,0,141,71,0,0,60,0,183,1034,0,969,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
"NEU0501TRAM5","Camelidae","Camelus","Trampeltier",43,2071,0,3002,0,0,46,0,47,337,0,0,174,755,0,1495,0,41,0,0,0,0,0,0,0,0,0,12,28,0,0,0,159,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501VARI1","Lemuridae","Varecia","Vari",0,4554,0,15386,0,0,301,0,0,0,0,0,260,0,0,1638,25,498,0,28,0,0,0,0,0,0,0,0,45,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501VARI2","Lemuridae","Varecia","Vari",0,3138,0,22248,50,0,826,0,3346,0,0,0,0,0,0,512,513,0,0,279,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501VARI3","Lemuridae","Varecia","Vari",0,10128,716,12831,0,0,659,0,0,0,0,0,738,0,0,2334,898,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501VARI4","Lemuridae","Varecia","Vari",0,306,0,16292,0,0,515,0,69,0,0,0,60,0,0,1807,55,0,0,992,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU0501VARI5","Lemuridae","Varecia","Vari",0,5306,53,7827,0,0,132,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1507GNUS1","Bovidae","Connochaetes","Gnu",0,2681,0,1807,0,0,0,0,0,0,0,0,74,231,0,541,989,0,89,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1507TUSI1","Bovidae","Bos","Watussi",0,4082,0,3304,0,0,20,148,0,273,31,0,243,645,0,106,0,0,0,0,0,0,0,0,35,0,0,0,114,0,0,0,16,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1507TUSI2","Bovidae","Bos","Watussi",0,4936,30,5489,0,0,0,74,0,206,250,0,335,863,0,316,79,62,0,0,0,0,0,0,160,0,0,0,247,0,0,0,58,0,0,88,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1507TUSI3","Bovidae","Bos","Watussi",0,6632,55,3038,0,0,94,0,0,0,311,0,325,283,0,439,0,0,0,0,0,0,0,0,115,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1507VARI1","Lemuridae","Varecia","Vari",0,4541,82,1552,0,0,27,0,0,0,0,0,323,0,0,2108,18,345,0,818,305,0,0,0,64,0,0,0,16,0,0,0,102,0,0,1082,0,0,0,0,122,0,23,244,0,0,0,48,342,363,0,57,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0
"NEU1507VARI2","Lemuridae","Varecia","Vari",0,3615,351,1648,0,0,44,0,330,0,0,0,309,17,0,2831,153,907,0,1291,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,190,0,23,316,0,0,130,143,436,393,0,35,427,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,310,0,0,0
"NEU1507VARI3","Lemuridae","Varecia","Vari",0,5893,55,1930,0,0,44,0,0,0,0,0,515,385,0,2479,0,0,0,122,0,0,0,0,151,0,0,0,50,0,16,0,0,72,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1512TIGA1","Felidae","Panthera","Tiger",0,95,0,15225,0,0,212,0,71,0,0,0,0,0,0,0,0,68,0,52,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1609TUSI1","Bovidae","Bos","Watussi",0,8102,0,4944,0,0,36,0,0,29,219,0,305,1280,0,588,0,0,0,0,0,0,0,0,239,0,0,37,159,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"NEU1609TUSI2","Bovidae","Bos","Watussi",0,4461,20,2886,0,0,16,41,0,0,172,0,244,674,0,790,0,0,0,0,0,0,0,0,164,0,0,23,153,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1612TIGA2","Felidae","Panthera","Tiger",0,0,0,23384,852,0,417,0,505,0,0,0,82,0,0,0,0,118,0,0,0,26,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1712TIGA1","Felidae","Panthera","Tiger",0,0,0,16116,26,0,613,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEU1712TIGA2","Felidae","Panthera","Tiger",0,919,202,18893,337,0,229,0,68,0,0,0,751,0,0,12,221,0,507,853,368,0,3521,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,0,18,0,0,0,0,0,0,0,44,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
