"index","Familie","Gattung","Art","digestion","Diet","Habitats","Habitat1","Habitat2","Region","D_4__Acidaminococcaceae","D_4__Akkermansiaceae","D_4__Anaerolineaceae","D_4__Bacteroidaceae","D_4__Christensenellaceae","D_4__Clostridiaceae","D_4__Clostridiales_Family_XIII","D_4__Defluviitaleaceae","D_4__Desulfobulbaceae","D_4__Eggerthellaceae","D_4__Erysipelotrichaceae","D_4__Eubacteriaceae","D_4__F082","D_4__Fibrobacteraceae","D_4__Lachnospiraceae","D_4__Lactobacillaceae","D_4__Methanobacteriaceae","D_4__Methanocorpusculaceae","D_4__Prevotellaceae","D_4__Rikenellaceae","D_4__Ruminococcaceae","D_4__Saccharimonadaceae","D_4__Spirochaetaceae","D_4__Synergistaceae","D_4__T34","D_4__Veillonellaceae","D_4__Carnobacteriaceae","D_4__Enterobacteriaceae","D_4__Enterococcaceae","D_4__Micrococcaceae","D_4__Moraxellaceae","D_4__Peptostreptococcaceae","D_4__Planococcaceae","D_4__Pseudomonadaceae","D_4__Sphingobacteriaceae","D_4__Staphylococcaceae","D_4__Streptococcaceae","D_4__Bifidobacteriaceae","D_4__Burkholderiaceae","D_4__Fusobacteriaceae","D_4__Peptococcaceae","D_4__Tannerellaceae","D_4__Campylobacteraceae","D_4__Methanomethylophilaceae","D_4__Mycoplasmataceae","D_4__Paludibacteraceae","D_4__Pedosphaeraceae","D_4__Pirellulaceae","D_4__Dysgonomonadaceae","D_4__Desulfovibrionaceae","D_4__Clostridiales_vadinBB60_group","D_4__Syntrophomonadaceae","D_4__Aerococcaceae","D_4__Bacillales_Family_XI","D_4__Helicobacteraceae","D_4__Weeksellaceae","D_4__Marinifilaceae","D_4__Coriobacteriaceae","D_4__Muribaculaceae","D_4__Bacillaceae","D_4__Burkholderiales_bacterium_Beta_02","D_4__Elusimicrobiaceae","D_4__Endomicrobiaceae","D_4__Aeromonadaceae","D_4__Flavobacteriaceae","D_4__Wohlfahrtiimonadaceae","D_4__Neisseriaceae","D_4__Pasteurellaceae","D_4__Clostridiales_Family_XI","D_4__Succinivibrionaceae","D_4__Paenibacillaceae","D_4__Hymenobacteraceae","D_4__Barnesiellaceae","D_4__Atopobiaceae","D_4__Puniceicoccaceae","D_4__Corynebacteriaceae","D_4__Leuconostocaceae","D_4__Sanguibacteraceae","D_4__Bacillales_Family_XII","D_4__Bacteriovoracaceae","D_4__Bdellovibrionaceae","D_4__Caulobacteraceae","D_4__Chthoniobacteraceae","D_4__Crocinitomicaceae","D_4__Devosiaceae","D_4__Dietziaceae","D_4__Diplorickettsiaceae","D_4__Herpetosiphonaceae","D_4__Intrasporangiaceae","D_4__Listeriaceae","D_4__Nocardiaceae","D_4__Nocardioidaceae","D_4__Rhizobiaceae","D_4__Rhodobacteraceae","D_4__Rubritaleaceae","D_4__Sphingomonadaceae","D_4__Spirosomaceae","D_4__Verrucomicrobiaceae","D_4__Xanthomonadaceae","D_4__Cardiobacteriaceae","D_4__Porphyromonadaceae","D_4__Alteromonadaceae","D_4__Cellvibrionaceae","D_4__Chitinophagaceae","D_4__Anaeroplasmataceae","D_4__Paracaedibacteraceae","D_4__PeH15","D_4__Methanosarcinaceae","D_4__Izimaplasmataceae","D_4__Arcobacteraceae","D_4__Shewanellaceae","D_4__Blastocatellaceae","D_4__Methyloligellaceae","D_4__Microscillaceae","D_4__Nitrososphaeraceae","D_4__Phormidiaceae","D_4__Xanthobacteraceae","D_4__Xiphinematobacteraceae","D_4__Brevibacteriaceae","D_4__Spiroplasmataceae","D_4__Cytophagaceae","D_4__Dermabacteraceae","D_4__Beijerinckiaceae","D_4__TM7_phylum_sp._oral_clone_FR058","D_4__Microbacteriaceae","D_4__Leptospiraceae","D_4__Marinilabiliaceae","D_4__Demequinaceae"
"SCH1411BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,32.5724181360202,0,0,0,0,1.62153652392947,0,0,0,1.7632241813602,0,0,0,0,0,0,0,0,0,0,0,0,13.6256297229219,0,0,0,4.40018891687657,0,0,0,0,3.74685138539043,0,0,42.2701511335013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1511BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0.324098739122714,0,22.7446279524063,0,0,0,0,2.53951340792044,0,0,0,10.4732729532943,0,0,0,0,0,0,0,0,0,0,0,0,13.0705025750311,0,0,0,5.75830225537205,0,0,0,0,0.754750488367963,0,0,44.3349316284852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1511BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,28.7337375640195,0,0,0,0,2.85512450697592,0,0,0,0.512156354859599,0,0,0,0,0,0,0,0,0,0,0,0,28.1391652440101,0,0,0,19.5090363218932,0,0,0,0,0.912462471301584,0,0,19.33831753694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1611BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,8.67213640738873,0,0,0,0,6.7149470596324,0,0,0,4.71192189576935,0,0,0,0,0,0,0,0,0,0,0,5.28486959710318,0.79295961864601,10.0288765641472,4.05646972544346,12.4765091442453,11.8027226474767,0.137507448320117,0.330017875968282,0.527111885227116,1.37965806481184,3.91437869551267,0,0.834211853142045,14.1128477792547,0,0,0,0,0,0,0,0,0,0,0,0,7.27414401613421,0,0,0.495026813952422,0,0,0,0,0,0,0,0,0.220011917312188,0,0,0,0.605032772608516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261264151808223,0,0,0,0,0,0,0,4.49649356006784,0.563780538112481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307099967914929
"SCH1611BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,42.0260850011244,0,0,0,0,8.98808185293456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88711490892737,2.57926692152013,0,0,26.0670114684057,0,0,0,0,12.2644479424331,0,0,2.18799190465482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1711BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,11.78346553275,0,18.5011039332734,0,0,0,0,1.46782238940224,0,0,0,4.95543380489002,0,0,0,0,0,0,0,0,0,0,0,0,6.67675198299125,0.969008095510671,0,0,3.72475263717393,0,0,0,0,1.6640771935563,0,0,50.0367977757789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147191103115545,0.0735955515577725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1711BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,42.2064609076301,0,0,0,0,10.7275447442788,0,0,0,3.59616556768438,0,0,0,0,0,0,0,0,0,0,0,0,11.0766332354408,0.936443730259877,0,0,19.3106887571342,0,0,0,0,9.32564969246966,0,0,2.82041336510223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1811BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0.0333587495234464,0,0,2.11113229126954,0,21.7181344516457,0,0,0,0,1.82043461685093,0,0,0,8.98621171686364,0,0,0,0,0,0,0,0,0,0,0.0540094039903418,0,6.42553056296861,4.59238785106113,0,0,14.6810268140806,0,0,0,0,4.64957427881561,0,0,34.9281992629305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1811BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,38.17552310703,0,0,0,0,2.99061668924683,0,0,0,0.898188569421446,0,0,0,0,0,0,0,0,0,0,0,0,11.2499372773345,0,0,0,13.5129710472176,0,0,0,0,3.73827086155853,0,0,29.4344924481911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH1911BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,1.8306488129892,0,4.5798563943334,0,0,0,0,3.55779804644544,0,0,0,13.4872889578886,0,0,0,0,0,0,0,0,0,0,0,0,5.37550941199301,17.3685231903745,0.633934924639369,0.129374474416198,22.2006598098195,0.478685555339931,0.161718093020247,0,0,6.42344265476421,0,0,22.8540009056213,0,0,0,0,0,0,0,0,0,0,0,0,0.187592987903487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730965780451517,0,0,0
"SCH1911BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,44.1497846546499,0,0,0,0,0.913223799649067,0,0,0,2.20529590046259,0,0,0,0,0,0,0,0,0,0,0,0,24.2104003828362,0,0,0,14.3962354442495,0,0,0.0877332907959802,0,0.075769660232892,0,0,10.3325889296539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.210240867762,0.219333226989951,0,0,0,0,0,0,0,0,0.0837454139416175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115648428776519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2505BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,2.49485767367792,0,0,0,0,3.13847787140867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49485767367792,0.590538119567381,0.855948510384182,5.19540840023887,25.6784553115254,3.41715878176631,0.670161236812421,0,0,40.8400238869352,1.10808838166014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69112865768695,0,0,1.53938026673744,0,0,0,0,0,0,0,0,1.0616415632672,0,0,0,0,0,0,0,0,0,0,1.93086059319222,0.311857209209741,0,0.19242253334218,0,0,0,0,0,0,0,0,0,0,0.411386105766041,0,0,0,0.464468183929401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683431756353261,0,0,1.06827682303762,0,0,1.1611704598235,0,0,0
"SCH2505BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,16.0993962726398,0,0,0,0,5.36354886691749,0,0,0,0,0.979963251378073,0,0,0,0,0,0,0,0,0,0,2.21366698748797,10.6571003587365,27.3602239916003,0,0,20.8329687636714,0,0,0,0,16.4931315075685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2605BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,77.982905982906,0,0,0,0,5.24216524216524,0,0,0,0,0.170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0.136752136752137,0,0,15.5327635327635,0,0,0,0.934472934472935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2605BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,38.8103364212579,0,0,0,0,13.3105802047782,0,0,0,0,0.68259385665529,0,0,0,0,0,0,0,0,0,0,1.81009263773769,1.4992686494393,3.63237445148708,0,0,23.2874207703559,0,0,0,2.55972696245734,13.030229156509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19453924914676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182837640175524,0,0,0,0,0,0,0,0,0
"SCH2705BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,40.6287641532161,0,0,0,0,3.9388099253192,0,0,0,0,3.95687786075644,0,0,0,0,0,0,0,0,0,0,1.82486147916165,6.54661527342809,2.63189592869188,0,0,28.9990363767767,0,0,0,0.204769934955432,9.20260178270296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427607805348109,1.10816670681763,0,0,0,0,0,0,0,0,0,0,0,0,0.529992772825825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2705BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,29.2177440691419,0,0,0,0,29.9409118969927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0230179028133,8.05185642472881,12.4437781109445,0,0,9.67457447746715,0,0.58206191022136,0,3.75694505688332,4.99162183614075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317488314666196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2805BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,60.0873998543336,0,0,0,0,1.68730274338432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68730274338432,3.58096625394513,0,3.58096625394513,23.5494051954358,0,0,0,2.42777373148823,2.57344015537752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825443068705997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2805BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,36.5428354814253,0,0,0,0,14.3359294231167,0,0,0,0,0.186091391550072,0,0,0,0,0,0,0,0,0,0,2.47432628023985,15.2181404645393,9.87662829967606,0,6.36156868150803,15.0044799779447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2805ERDM1","Herpestidae","Suricata","Erdmaennchen","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",1.21643332568281,0,0,16.9784255221483,0,26.090199678678,0.235253614872619,0,0,0.103282074822125,0.58526509065871,0,0,0,14.6660546247418,0,0,0,1.81317420243287,0.25246729400964,2.21482671563002,0,0,0,0,0,0,1.79022263025017,1.4803764057838,0,0,16.3300436079871,0,0,0,0,0,0,1.86481523984393,8.42322699104889,3.03534542116135,1.64677530410833,0,0,0,0,0,0,0,0,0,0,0,0,0.200826256598577,0,0.103282074822125,0,0,0,0,0,0,0,0,0,0,0,0,0.969703924718843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2805ERDM2","Herpestidae","Suricata","Erdmaennchen","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",0,0,0,0.209478921183556,0,40.5210788164441,1.19141136423147,0,0,0,1.66273893689447,0.314218381775334,0,0,11.5213406650956,0,0,0,0,0,0.680806493846557,0,0,0,0,0,0,0.288033516627389,2.53993191935062,0,0,30.5315527625033,0,0,0,0.981932443047918,0.903377847604085,0,0,2.84105786855198,5.52500654621629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288033516627389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2805ERDM3","Herpestidae","Suricata","Erdmaennchen","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",3.2870122928915,0,0,20.8979155531801,0,5.99946552645644,1.16247995724212,0,0,0,0.521111704970604,0,0,0,21.7664350614645,1.56333511491181,0,0,2.48530197755211,2.40513094601817,3.38054516301443,0,0,0,0,0.935328701229289,0,1.09567076429717,1.40299305184393,0,0,7.25547835382149,0,0,0,0,0,0,1.24265098877606,16.9027258150722,1.99091394975949,2.52538749331908,0.694815606627472,0,0,0,0,0,0,0.694815606627472,0,0,0,0,0.414216996258685,0,0.681453768038482,0,0.694815606627472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2905BAER1","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,37.8957169459963,0,0,0,0,25.1629422718808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30540037243948,5.23743016759777,0,0,26.4664804469274,0,0,0,0,1.93202979515829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2905BAER2","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,60.8213916383513,0,0,0,0,12.9118038114936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93987295021421,0.576156005318363,0,0,22.7507755946225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH2905ERDM","Herpestidae","Suricata","Erdmaennchen","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",1.91082802547771,0,0,16.3447709061023,0,10.8793918224779,0.267104992808712,0,0,0,0.595849599342511,0.154099034312718,0,0,15.2249845900966,2.03410725292788,0,0,3.09225395520855,0.636942675159236,1.33552496404356,0,0,0,0,0,0,0.154099034312718,0.698582288884323,0.246558454900349,0.256831723854531,13.1908773371687,0.431477296075611,0,0,0,0,0,2.96897472775837,18.9747277583727,2.65050339017875,3.29771933429217,0,0,0,0,0,0,0,0.215738648037806,0,0,0,0,1.21224573659338,0,1.82864187384426,0,0,0,0,0,0,0,0,0,0,0,0,1.39716457776865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCH3005BAER","Ursidae","Ursus","Braunbaer","simple","omnivor","Forest_Shrubland","Forest","Shrubland","Europe_North_America",0,0,0,0,0,29.6065603154687,0,0,0,0,11.5522495070801,0,0,0,0.864850331600645,0,0,0,0,0,0,0,0,0,0,0,0,30.655135328912,12.8562466391827,0,0,14.249865567306,0,0,0,0.0941028858218319,0.12098942462807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STU2006GEPA1","Felidae","Acinonyx","Gepard","simple","carnivor","Savanna_Shrubland","Savanna","Shrubland","Africa",5.15497029066966,0,0,8.42299662758953,0,16.0109201862855,0,0,0,0,0,0,0,0,2.02344628231893,0,0,0,9.45880841496708,0,0.465713826882929,0,0,0,0,0,0,4.83378834109523,0,0,0,0.939457202505219,0,0,0,0,0,0,16.6051067929982,35.9161715111611,0,0,0.168620523526578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STU2006LOEW1","Felidae","Panthera","Loewe","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",1.59005492917028,0,0,17.2593235039029,0,0.361376120265973,0,0,0,0,0.2601908065915,0,0,0,4.61115929459381,0,0,0,7.64671870482798,0,0,0,0,0,0,0,0,46.3717837525296,0,0,0,0.751662330153223,0,0,0,0,0,0,0.2601908065915,20.8875397513732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STU2006LOEW2","Felidae","Panthera","Loewe","simple","carnivor","Forest_Savanna","Forest","Savanna","Africa",5.08678881388621,0,0,28.0135004821601,0,5.74975891996143,0,0,0,0,0.313404050144648,0,0,0,4.24300867888139,0,0,0,14.7902603664417,0,0,0,0,0,0,2.12150433944069,0,5.66538090646095,0,0,0,2.63982642237223,0,0,0,0,0,0,2.09739633558341,28.9296046287367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192864030858245,0,0,0,0,0,0,0,0,0,0,0,0.156702025072324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STU2006TIGA1","Felidae","Panthera","Tiger","simple","carnivor","Forest_Savanna","Forest","Savanna","Asia",0,0,0,14.0938561284347,0,13.0595862920655,0,0,0,0,0,0,0,0,15.6992899042914,0,0,0,8.04260574251312,0,0,0,0,0,0,0,0,5.92775548008645,0,0,0,2.51620870639086,0,0,0,0,0,0,2.99475146650201,37.665946279716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STU2006WALD1","Canidae","Speothos","Waldhund","simple","carnivor","Forest_Savanna","Forest","Savanna","South_America",2.46256895193065,0,0,23.8573680063042,0,9.33806146572104,0,0,0,0,0,0,0,0,1.16233254531127,0,0,0,0,0,0,0,0,0,0,0,0,1.45784081954295,0,0,0,2.95508274231678,0,0,0,0,0,0,5.20094562647754,53.5657998423956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
